sample id,correct,sentence length,num relations,token distance,char distance,variability
40060,True,17,1,1,6,0.5373665480427046
40343,True,30,1,1,7,0.5373665480427046
40094,False,28,1,1,7,0.5373665480427046
40291,True,26,1,13,79,0.5373665480427046
40100,False,27,1,4,22,0.5373665480427046
40166,True,7,1,1,7,0.5373665480427046
40570,True,22,1,1,6,0.5373665480427046
40043,True,16,1,2,9,0.5373665480427046
40202,True,35,1,1,7,0.5373665480427046
40080,True,13,1,1,7,0.5373665480427046
40385,False,23,1,8,50,0.5373665480427046
40269,True,31,1,1,10,0.5373665480427046
40586,False,25,1,4,19,0.5373665480427046
40299,True,19,1,2,9,0.5373665480427046
40400,True,17,1,1,7,0.5373665480427046
40147,False,36,1,2,8,0.5373665480427046
40481,False,17,1,4,23,0.5373665480427046
39949,True,27,1,1,7,0.5373665480427046
40548,False,19,1,4,23,0.5373665480427046
40141,False,15,1,1,7,0.5373665480427046
40513,True,19,1,1,7,0.5373665480427046
40357,False,27,1,4,19,0.5373665480427046
40494,True,14,1,3,17,0.5373665480427046
40243,True,25,1,1,7,0.5373665480427046
40536,True,30,1,3,17,0.5373665480427046
39902,False,33,1,4,18,0.5373665480427046
40404,False,11,1,1,6,0.5373665480427046
40576,False,34,1,3,22,0.5373665480427046
40007,True,24,1,1,7,0.5373665480427046
40081,True,17,1,8,51,0.5373665480427046
40167,True,19,1,1,7,0.5373665480427046
40344,True,27,1,1,7,0.5373665480427046
39948,False,13,1,2,9,0.5373665480427046
40049,True,28,1,1,6,0.5373665480427046
40323,True,7,1,1,7,0.5373665480427046
40338,True,10,1,1,11,0.5373665480427046
40296,True,23,1,1,7,0.5373665480427046
39914,True,25,1,1,7,0.5373665480427046
40317,False,30,1,2,18,0.5373665480427046
40325,True,25,1,1,7,0.5373665480427046
40425,False,14,1,1,6,0.5373665480427046
44758,False,27,1,3,23,0.8362989323843416
44773,False,28,1,4,22,0.8362989323843416
44614,False,17,1,10,67,0.8362989323843416
44468,True,25,1,2,9,0.8362989323843416
44209,False,31,1,6,42,0.8362989323843416
44483,False,29,1,3,19,0.8362989323843416
44134,False,27,1,13,95,0.8362989323843416
44476,False,34,1,6,42,0.8362989323843416
44652,True,18,1,3,26,0.8362989323843416
44174,False,29,1,3,13,0.8362989323843416
44409,False,16,1,5,26,0.8362989323843416
44595,False,18,1,11,63,0.8362989323843416
44696,False,24,1,10,64,0.8362989323843416
44691,False,35,1,10,60,0.8362989323843416
44197,False,15,1,3,17,0.8362989323843416
44760,False,15,1,3,15,0.8362989323843416
44233,False,25,1,3,10,0.8362989323843416
44469,False,30,1,25,129,0.8362989323843416
44179,True,22,1,8,36,0.8362989323843416
44393,False,13,1,3,19,0.8362989323843416
44241,False,15,1,13,67,0.8362989323843416
44231,False,27,1,4,25,0.8362989323843416
44216,False,31,1,15,91,0.8362989323843416
44636,False,24,1,8,38,0.8362989323843416
44372,False,27,1,8,37,0.8362989323843416
44753,False,24,1,10,53,0.8362989323843416
44176,False,16,1,3,18,0.8362989323843416
44683,False,30,1,4,21,0.8362989323843416
44755,False,30,1,10,65,0.8362989323843416
44200,False,31,1,3,22,0.8362989323843416
44473,False,33,1,19,106,0.8362989323843416
44155,False,22,1,10,62,0.8362989323843416
44422,False,35,1,4,26,0.8362989323843416
44107,False,29,1,11,50,0.8362989323843416
44382,False,32,1,8,45,0.8362989323843416
44777,False,27,1,10,65,0.8362989323843416
44104,False,14,1,3,17,0.8362989323843416
44123,False,34,1,6,31,0.8362989323843416
44401,False,34,1,20,111,0.8362989323843416
44629,False,14,1,2,15,0.8362989323843416
44260,False,24,1,19,114,0.8362989323843416
44700,False,32,1,2,12,0.8362989323843416
44574,False,31,1,2,7,0.8362989323843416
44579,False,31,1,11,45,0.8362989323843416
44206,False,18,1,4,22,0.8362989323843416
44157,False,17,1,7,34,0.8362989323843416
44772,False,17,1,3,17,0.8362989323843416
44554,False,13,1,3,18,0.8362989323843416
44765,False,36,1,13,78,0.8362989323843416
44750,True,26,1,2,14,0.8362989323843416
44308,False,15,1,6,36,0.8362989323843416
44286,False,36,1,25,124,0.8362989323843416
44158,False,30,1,12,62,0.8362989323843416
44455,False,32,1,3,17,0.8362989323843416
44716,False,20,1,5,32,0.8362989323843416
44196,False,28,1,23,135,0.8362989323843416
44281,False,36,1,7,30,0.8362989323843416
44462,False,14,1,3,16,0.8362989323843416
44575,False,31,1,14,76,0.8362989323843416
44373,False,23,1,2,11,0.8362989323843416
44583,False,19,1,4,24,0.8362989323843416
44359,False,36,1,13,86,0.8362989323843416
44512,False,32,1,7,35,0.8362989323843416
44390,False,24,1,4,22,0.8362989323843416
44578,False,26,1,4,27,0.8362989323843416
44766,False,20,1,2,9,0.8362989323843416
44548,False,26,1,21,107,0.8362989323843416
44509,False,31,1,6,36,0.8362989323843416
44207,False,27,1,11,69,0.8362989323843416
44366,False,25,1,2,15,0.8362989323843416
44623,False,35,1,27,148,0.8362989323843416
44270,False,26,1,3,11,0.8362989323843416
44377,False,33,1,3,18,0.8362989323843416
44388,False,28,1,6,37,0.8362989323843416
44228,False,26,1,16,82,0.8362989323843416
44787,False,35,1,8,43,0.8362989323843416
44566,True,28,1,7,34,0.8362989323843416
44647,False,31,1,2,9,0.8362989323843416
44685,False,14,1,11,65,0.8362989323843416
44204,False,26,1,8,52,0.8362989323843416
44175,True,28,1,2,12,0.8362989323843416
44343,False,34,1,3,12,0.8362989323843416
44508,False,15,1,3,18,0.8362989323843416
44136,False,15,1,2,8,0.8362989323843416
44771,False,18,1,8,47,0.8362989323843416
44568,False,29,1,3,19,0.8362989323843416
44689,False,29,1,10,52,0.8362989323843416
44125,False,29,1,4,23,0.8362989323843416
44690,False,23,1,18,102,0.8362989323843416
44444,False,36,1,8,46,0.8362989323843416
44296,False,22,1,2,12,0.8362989323843416
44611,False,15,1,3,19,0.8362989323843416
44545,False,27,1,2,7,0.8362989323843416
44182,False,25,1,3,14,0.8362989323843416
44459,False,26,1,3,19,0.8362989323843416
44397,False,25,1,4,27,0.8362989323843416
44549,False,16,1,5,30,0.8362989323843416
44406,False,27,1,17,77,0.8362989323843416
44657,False,22,1,9,47,0.8362989323843416
44253,False,36,1,4,19,0.8362989323843416
44501,False,26,1,3,16,0.8362989323843416
44500,False,22,1,4,24,0.8362989323843416
44658,False,25,1,7,27,0.8362989323843416
44223,True,17,1,14,91,0.8362989323843416
44294,False,27,1,2,10,0.8362989323843416
44542,False,30,1,11,56,0.8362989323843416
44585,False,30,1,6,37,0.8362989323843416
44785,False,31,1,5,40,0.8362989323843416
44563,False,28,1,7,45,0.8362989323843416
44162,False,30,1,9,44,0.8362989323843416
44330,False,32,1,9,46,0.8362989323843416
44740,False,34,1,11,53,0.8362989323843416
44298,False,32,1,6,36,0.8362989323843416
44774,False,27,1,8,41,0.8362989323843416
44793,False,23,1,7,40,0.8362989323843416
44523,False,26,1,3,17,0.8362989323843416
44355,False,26,1,7,36,0.8362989323843416
44640,False,29,1,6,37,0.8362989323843416
44522,False,26,1,3,25,0.8362989323843416
44276,False,23,1,2,9,0.8362989323843416
44224,False,18,1,8,37,0.8362989323843416
44737,False,35,1,9,44,0.8362989323843416
44531,False,35,1,2,12,0.8362989323843416
44202,False,33,1,3,21,0.8362989323843416
44664,False,9,1,7,37,0.8362989323843416
44682,False,31,1,20,116,0.8362989323843416
44714,False,26,1,2,10,0.8362989323843416
44116,False,36,1,7,39,0.8362989323843416
44534,False,36,1,7,47,0.8362989323843416
44154,False,23,1,3,20,0.8362989323843416
44673,False,27,1,4,23,0.8362989323843416
44180,False,16,1,4,25,0.8362989323843416
44399,False,29,1,5,27,0.8362989323843416
44651,False,24,1,7,33,0.8362989323843416
44679,False,14,1,4,20,0.8362989323843416
44660,False,25,1,22,117,0.8362989323843416
44608,False,19,1,6,24,0.8362989323843416
44762,False,22,1,6,34,0.8362989323843416
44733,False,34,1,3,21,0.8362989323843416
44137,False,33,1,4,20,0.8362989323843416
44705,True,30,1,11,59,0.8362989323843416
42239,True,20,1,5,30,0.6298932384341637
42696,False,17,1,6,37,0.6298932384341637
42160,True,23,1,4,26,0.6298932384341637
42390,True,15,1,6,22,0.6298932384341637
42201,True,30,1,5,31,0.6298932384341637
42476,False,14,1,5,30,0.6298932384341637
42082,False,32,1,12,60,0.6298932384341637
42395,True,13,1,10,50,0.6298932384341637
42128,True,25,1,4,26,0.6298932384341637
42360,False,33,1,8,38,0.6298932384341637
42442,False,20,1,8,35,0.6298932384341637
42414,False,25,1,10,62,0.6298932384341637
42203,True,33,1,6,33,0.6298932384341637
42306,True,29,1,3,23,0.6298932384341637
42621,False,26,1,6,41,0.6298932384341637
42640,False,21,1,13,67,0.6298932384341637
42379,False,22,1,8,40,0.6298932384341637
42266,True,28,1,9,37,0.6298932384341637
42197,True,24,1,21,112,0.6298932384341637
42472,False,33,1,11,55,0.6298932384341637
42359,False,26,1,19,84,0.6298932384341637
42235,False,35,1,27,112,0.6298932384341637
42416,True,25,1,5,31,0.6298932384341637
42115,True,10,1,2,15,0.6298932384341637
42608,False,17,1,3,23,0.6298932384341637
42251,True,23,1,4,21,0.6298932384341637
42547,False,28,1,13,76,0.6298932384341637
42155,True,25,1,4,17,0.6298932384341637
42508,False,29,1,25,179,0.6298932384341637
42070,True,22,1,11,54,0.6298932384341637
42633,False,30,1,19,118,0.6298932384341637
42198,False,28,1,17,89,0.6298932384341637
42308,False,35,1,9,46,0.6298932384341637
42357,True,35,1,14,63,0.6298932384341637
42657,True,22,1,4,24,0.6298932384341637
42225,False,29,1,11,48,0.6298932384341637
42001,True,27,1,15,86,0.6298932384341637
42217,False,30,1,6,31,0.6298932384341637
42611,False,22,1,18,107,0.6298932384341637
42298,True,16,1,8,41,0.6298932384341637
42285,False,22,1,16,84,0.6298932384341637
42367,True,20,1,3,10,0.6298932384341637
42097,True,22,1,3,18,0.6298932384341637
42480,True,9,1,2,13,0.6298932384341637
42299,True,19,1,5,34,0.6298932384341637
42693,False,28,1,13,47,0.6298932384341637
42565,False,34,1,4,21,0.6298932384341637
42099,True,27,1,4,18,0.6298932384341637
42059,False,18,1,5,25,0.6298932384341637
42541,True,18,1,7,38,0.6298932384341637
42127,True,17,1,6,32,0.6298932384341637
42169,True,32,1,5,21,0.6298932384341637
42669,True,32,1,6,37,0.6298932384341637
42208,True,27,1,12,57,0.6298932384341637
42675,False,30,1,13,49,0.6298932384341637
42384,True,34,1,5,26,0.6298932384341637
42392,False,29,1,20,105,0.6298932384341637
42019,False,30,1,18,94,0.6298932384341637
42331,False,19,1,6,35,0.6298932384341637
42498,False,20,1,11,68,0.6298932384341637
42345,True,26,1,4,19,0.6298932384341637
42163,False,34,1,5,30,0.6298932384341637
42172,True,26,1,11,53,0.6298932384341637
42206,True,18,1,8,37,0.6298932384341637
42301,False,30,1,3,14,0.6298932384341637
42626,False,18,1,5,25,0.6298932384341637
42554,True,24,1,14,62,0.6298932384341637
42252,False,31,1,12,62,0.6298932384341637
42188,False,22,1,11,67,0.6298932384341637
42572,False,29,1,10,62,0.6298932384341637
42510,False,35,1,5,26,0.6298932384341637
42110,False,34,1,17,101,0.6298932384341637
42528,True,20,1,12,67,0.6298932384341637
42444,True,19,1,6,33,0.6298932384341637
42474,True,32,1,6,33,0.6298932384341637
42512,False,27,1,9,41,0.6298932384341637
42433,False,19,1,2,11,0.6298932384341637
42069,False,24,1,8,42,0.6298932384341637
42126,True,28,1,10,52,0.6298932384341637
42659,True,16,1,10,49,0.6298932384341637
42573,False,24,1,8,39,0.6298932384341637
42339,True,26,1,3,27,0.6298932384341637
42191,False,23,1,5,21,0.6298932384341637
42672,False,27,1,5,28,0.6298932384341637
42216,True,33,1,6,29,0.6298932384341637
42514,False,25,1,3,18,0.6298932384341637
42370,True,9,1,6,25,0.6298932384341637
42271,False,25,1,3,13,0.6298932384341637
42595,True,16,1,5,30,0.6298932384341637
42337,False,32,1,3,12,0.6298932384341637
42074,False,36,1,3,17,0.6298932384341637
42658,False,31,1,1,7,0.6298932384341637
42495,False,24,1,10,43,0.6298932384341637
42076,False,20,1,13,69,0.6298932384341637
42549,False,33,1,12,63,0.6298932384341637
42641,True,27,1,13,52,0.6298932384341637
42135,False,21,1,7,36,0.6298932384341637
42613,True,34,1,5,33,0.6298932384341637
42409,False,24,1,13,74,0.6298932384341637
42165,True,29,1,16,83,0.6298932384341637
42236,True,30,1,2,18,0.6298932384341637
42673,False,19,1,2,9,0.6298932384341637
42146,False,34,1,3,19,0.6298932384341637
42265,False,26,1,4,20,0.6298932384341637
42053,True,29,1,3,19,0.6298932384341637
42105,False,31,1,23,106,0.6298932384341637
42588,False,29,1,22,116,0.6298932384341637
42568,True,24,1,2,17,0.6298932384341637
42456,False,24,1,10,60,0.6298932384341637
42187,True,22,1,18,100,0.6298932384341637
42335,True,18,1,5,13,0.6298932384341637
42103,False,36,1,9,53,0.6298932384341637
42343,False,30,1,13,60,0.6298932384341637
42637,False,34,1,23,88,0.6298932384341637
42231,False,32,1,6,24,0.6298932384341637
42304,False,15,1,9,46,0.6298932384341637
42503,False,32,1,5,34,0.6298932384341637
42596,False,28,1,18,102,0.6298932384341637
42307,True,26,1,17,119,0.6298932384341637
42674,True,32,1,6,23,0.6298932384341637
42694,True,24,1,5,27,0.6298932384341637
42202,False,34,1,17,83,0.6298932384341637
42147,True,4,1,1,8,0.6298932384341637
42211,True,20,1,12,67,0.6298932384341637
42660,False,29,1,14,66,0.6298932384341637
42300,True,33,1,6,32,0.6298932384341637
42582,True,21,1,2,14,0.6298932384341637
42581,True,10,1,7,31,0.6298932384341637
42282,True,35,1,13,81,0.6298932384341637
42593,False,25,1,6,37,0.6298932384341637
42151,True,30,1,13,75,0.6298932384341637
42618,False,12,1,4,30,0.6298932384341637
42504,False,26,1,4,17,0.6298932384341637
42145,True,31,1,22,114,0.6298932384341637
42233,True,22,1,3,19,0.6298932384341637
42544,False,27,1,10,38,0.6298932384341637
42080,True,34,1,20,110,0.6298932384341637
42100,True,20,1,3,22,0.6298932384341637
42556,True,20,1,6,33,0.6298932384341637
42671,False,25,1,2,10,0.6298932384341637
42184,True,9,1,2,13,0.6298932384341637
2442,False,29,1,3,15,0.8576512455516014
2759,False,21,1,10,53,0.8576512455516014
2685,False,31,1,18,94,0.5658362989323844
2235,False,34,1,8,49,0.8576512455516014
2242,True,32,1,6,31,0.8576512455516014
2555,False,11,1,2,8,0.8576512455516014
2102,False,36,1,16,78,0.5658362989323844
2152,False,29,1,3,16,0.5658362989323844
2342,False,21,1,6,38,0.5658362989323844
2118,False,26,1,3,19,0.8576512455516014
2114,False,35,1,3,16,0.5658362989323844
2509,False,25,1,10,64,0.8576512455516014
2334,False,33,1,23,116,0.5658362989323844
2611,False,22,1,14,80,0.8576512455516014
2282,False,28,1,8,48,0.8576512455516014
2629,True,20,1,6,40,0.8576512455516014
2218,False,33,1,6,37,0.8576512455516014
2503,False,29,1,21,118,0.5658362989323844
2197,False,18,1,7,41,0.8576512455516014
2559,False,35,1,6,36,0.8576512455516014
2392,False,23,1,10,63,0.8576512455516014
2213,False,17,1,6,30,0.8576512455516014
2771,False,35,1,24,126,0.5658362989323844
2364,True,11,1,4,18,0.8576512455516014
2543,False,19,1,6,33,0.8576512455516014
2335,False,28,1,10,56,0.8576512455516014
2513,False,36,1,5,24,0.8576512455516014
2748,False,34,1,19,86,0.8576512455516014
2749,False,27,1,14,81,0.8576512455516014
2530,False,36,1,8,38,0.8576512455516014
2333,False,27,1,14,79,0.5658362989323844
2735,False,26,1,10,52,0.8576512455516014
2115,False,30,1,4,16,0.8576512455516014
2178,False,29,1,21,110,0.8576512455516014
2452,False,24,1,17,81,0.8576512455516014
2793,False,19,1,3,13,0.8576512455516014
2233,False,15,1,4,16,0.8576512455516014
2106,False,26,1,1,10,0.8576512455516014
2683,False,32,1,5,29,0.8576512455516014
2693,False,31,1,11,57,0.8576512455516014
2338,False,32,1,2,9,0.5658362989323844
2563,False,33,1,3,13,0.8576512455516014
2212,True,32,1,20,102,0.8576512455516014
2141,False,20,1,16,69,0.8576512455516014
2138,False,29,1,4,28,0.8576512455516014
2391,False,31,1,1,6,0.5658362989323844
2594,False,34,1,17,83,0.8576512455516014
2622,False,32,1,11,49,0.8576512455516014
2451,False,22,1,3,13,0.8576512455516014
2121,False,13,1,3,19,0.8576512455516014
2104,False,27,1,2,9,0.5658362989323844
2689,False,34,1,18,93,0.8576512455516014
2679,False,29,1,4,22,0.5658362989323844
2514,True,20,1,10,41,0.8576512455516014
2321,False,24,1,18,109,0.8576512455516014
2407,False,33,1,19,124,0.8576512455516014
2294,False,34,1,5,24,0.8576512455516014
2227,False,17,1,3,20,0.8576512455516014
2250,False,32,1,11,64,0.8576512455516014
2743,False,25,1,3,13,0.8576512455516014
2261,False,17,1,7,35,0.5658362989323844
2544,False,35,1,18,81,0.8576512455516014
2595,False,35,1,31,154,0.5658362989323844
2484,False,29,1,11,53,0.8576512455516014
2257,False,32,1,4,15,0.8576512455516014
2475,False,24,1,2,10,0.8576512455516014
2561,False,35,1,14,75,0.5658362989323844
2101,False,22,1,7,34,0.8576512455516014
2110,False,22,1,10,42,0.8576512455516014
2508,False,26,1,16,87,0.8576512455516014
2398,False,30,1,17,93,0.8576512455516014
2765,False,36,1,4,22,0.8576512455516014
2185,True,11,1,4,18,0.8576512455516014
2411,False,34,1,8,39,0.8576512455516014
2738,True,31,1,22,120,0.8576512455516014
2639,False,13,1,4,20,0.5658362989323844
2136,False,26,1,19,105,0.8576512455516014
2422,False,21,1,13,69,0.8576512455516014
2430,False,33,1,10,48,0.5658362989323844
2750,False,36,1,9,66,0.8576512455516014
2650,False,19,1,7,48,0.5658362989323844
2673,False,27,1,14,74,0.5658362989323844
2350,False,32,1,10,42,0.8576512455516014
2695,False,35,1,8,38,0.5658362989323844
2220,False,25,1,3,19,0.8576512455516014
2281,False,20,1,4,14,0.8576512455516014
2425,False,17,1,5,27,0.8576512455516014
2153,False,29,1,2,11,0.8576512455516014
2358,False,27,1,8,41,0.8576512455516014
2661,False,33,1,4,26,0.8576512455516014
2149,False,30,1,9,54,0.8576512455516014
2786,False,34,1,30,162,0.8576512455516014
2767,False,32,1,3,19,0.8576512455516014
2626,False,30,1,10,56,0.5658362989323844
2273,False,24,1,5,25,0.8576512455516014
2696,False,20,1,7,44,0.5658362989323844
2678,False,33,1,5,22,0.5658362989323844
2143,False,26,1,4,28,0.8576512455516014
2203,True,28,1,17,100,0.8576512455516014
2625,False,22,1,3,22,0.5658362989323844
2465,False,11,1,4,26,0.8576512455516014
2667,False,15,1,7,32,0.8576512455516014
2416,False,36,1,4,19,0.8576512455516014
2427,False,29,1,3,10,0.8576512455516014
2339,False,33,1,2,14,0.8576512455516014
2577,False,17,1,10,64,0.5658362989323844
2479,False,22,1,1,10,0.8576512455516014
2284,False,27,1,10,47,0.8576512455516014
2230,False,29,1,7,34,0.8576512455516014
2168,False,29,1,3,18,0.8576512455516014
2315,False,24,1,5,24,0.8576512455516014
2481,False,20,1,8,46,0.8576512455516014
2192,False,29,1,14,65,0.8576512455516014
2395,False,29,1,12,69,0.5658362989323844
2450,False,31,1,10,60,0.5658362989323844
2330,True,30,1,11,61,0.8576512455516014
2125,True,31,1,10,55,0.8576512455516014
2406,False,32,1,16,75,0.8576512455516014
2572,False,11,1,3,19,0.5658362989323844
2779,False,34,1,4,26,0.8576512455516014
2523,False,28,1,11,65,0.8576512455516014
2605,False,18,1,14,64,0.8576512455516014
2698,False,13,1,5,26,0.8576512455516014
2449,False,22,1,6,27,0.5658362989323844
2271,False,29,1,4,24,0.8576512455516014
2664,False,29,1,5,27,0.8576512455516014
2587,False,29,1,10,64,0.8576512455516014
2752,True,36,1,4,23,0.8576512455516014
2764,False,35,1,3,23,0.5658362989323844
2196,False,23,1,18,82,0.8576512455516014
2303,False,33,1,3,20,0.5658362989323844
2134,True,30,1,16,80,0.8576512455516014
2769,False,27,1,10,50,0.8576512455516014
2363,True,19,1,4,30,0.8576512455516014
2202,False,24,1,9,58,0.8576512455516014
2474,False,28,1,18,89,0.8576512455516014
2558,False,32,1,10,41,0.8576512455516014
2568,False,23,1,16,77,0.8576512455516014
2615,False,24,1,10,39,0.8576512455516014
2648,False,26,1,2,10,0.8576512455516014
2402,False,29,1,13,61,0.8576512455516014
5427,False,22,1,7,43,0.7188612099644127
5124,False,36,1,5,28,0.7188612099644127
5097,False,24,1,8,35,0.6263345195729537
5079,False,19,1,8,52,0.7188612099644127
5336,False,17,1,3,17,0.6263345195729537
5497,False,36,1,6,42,0.7188612099644127
