sample id,correct,sentence length,num relations,token distance,char distance,variability
9460,True,17,1,4,26,0.7456310679611651
9462,False,33,1,2,9,0.7827956989247311
9463,True,17,1,3,13,0.7456310679611651
9464,True,20,1,5,27,0.7145038167938931
9466,True,33,1,1,12,0.7418655097613883
9467,True,14,1,2,13,0.7145038167938931
9468,False,30,1,4,24,0.7827956989247311
9469,True,34,1,4,19,0.7145038167938931
9470,True,17,1,11,46,0.6890595009596929
9471,False,19,1,7,38,0.618798955613577
9472,True,12,1,6,34,0.8181818181818182
9473,False,23,1,5,28,0.7456310679611651
9474,False,26,1,6,27,0.7827956989247311
9475,True,9,1,3,10,0.618798955613577
9476,True,10,1,6,42,0.6890595009596929
9477,False,26,1,13,80,0.8938906752411576
9478,True,47,1,3,18,0.7827956989247311
9479,True,28,1,3,12,0.7351524879614768
9481,True,49,1,4,22,0.7418655097613883
9482,False,13,1,3,26,0.7145038167938931
9483,True,30,1,4,21,0.618798955613577
9484,True,17,1,3,14,0.7351524879614768
9485,False,31,1,9,47,0.7351524879614768
9486,False,22,1,15,84,0.8938906752411576
9487,False,14,1,11,54,0.8938906752411576
9488,False,15,1,6,33,0.8938906752411576
9489,True,8,1,4,27,0.7145038167938931
9490,False,14,1,4,23,0.7145038167938931
9491,False,18,1,15,97,0.8938906752411576
9493,True,12,1,1,8,0.7456310679611651
9494,True,8,1,5,26,0.7145038167938931
9495,False,18,1,13,78,0.6890595009596929
9496,False,15,1,6,34,0.618798955613577
9497,True,25,1,3,12,0.7351524879614768
9498,False,15,1,5,26,0.6890595009596929
9499,False,18,1,8,45,0.6890595009596929
9500,True,21,1,5,31,0.618798955613577
9501,True,19,1,4,14,0.618798955613577
9502,False,13,1,4,21,0.7456310679611651
9504,False,12,1,4,31,0.6890595009596929
9506,True,8,1,3,14,0.8181818181818182
9508,False,21,1,4,34,0.7145038167938931
9509,False,16,1,2,9,0.7827956989247311
9512,True,15,1,12,52,0.8938906752411576
9513,True,29,1,7,43,0.7418655097613883
9514,True,12,1,3,15,0.7456310679611651
9515,False,39,1,4,24,0.7145038167938931
9518,True,18,1,3,14,0.7827956989247311
9519,False,17,1,4,21,0.7145038167938931
9521,False,25,1,3,22,0.6890595009596929
9522,False,18,1,3,16,0.618798955613577
9524,True,34,1,20,122,0.7145038167938931
9525,False,17,1,5,39,0.6890595009596929
9526,False,21,1,7,41,0.6890595009596929
9527,False,37,1,3,17,0.7351524879614768
9528,False,23,1,16,83,0.618798955613577
9529,True,12,1,5,21,0.7456310679611651
9530,False,41,1,2,10,0.7827956989247311
9531,True,10,1,6,30,0.8181818181818182
9533,False,13,1,6,30,0.8181818181818182
9534,True,21,1,4,14,0.618798955613577
9535,False,11,1,4,35,0.7351524879614768
9536,True,10,1,4,21,0.6890595009596929
9538,True,9,1,3,22,0.6890595009596929
9539,True,18,1,4,26,0.8181818181818182
9540,False,15,1,1,7,0.7351524879614768
9542,True,22,1,2,18,0.7145038167938931
9543,True,14,1,5,24,0.6890595009596929
9544,True,9,1,4,21,0.8181818181818182
9547,False,13,1,6,50,0.7351524879614768
9548,True,27,1,6,30,0.7456310679611651
9550,False,26,1,6,40,0.7827956989247311
9551,False,21,1,10,53,0.8938906752411576
9553,False,21,1,4,27,0.7418655097613883
9554,False,14,1,3,14,0.8181818181818182
9555,True,11,1,3,15,0.8938906752411576
9556,False,25,1,4,31,0.7145038167938931
9557,True,10,1,4,26,0.7351524879614768
9559,True,28,1,6,36,0.7145038167938931
9560,False,15,1,5,32,0.7456310679611651
9561,True,17,1,3,17,0.7351524879614768
9562,False,15,1,5,22,0.7351524879614768
9563,True,11,1,4,22,0.8181818181818182
9564,True,9,1,5,39,0.6890595009596929
9565,False,21,1,4,22,0.7351524879614768
9566,False,25,1,4,16,0.6890595009596929
9567,True,14,1,11,84,0.6890595009596929
9568,False,26,1,7,35,0.8181818181818182
9570,True,17,1,3,16,0.7827956989247311
9571,True,18,1,8,55,0.7456310679611651
9572,True,19,1,9,44,0.8938906752411576
9573,True,14,1,5,28,0.7145038167938931
9575,False,14,1,3,11,0.8938906752411576
9576,False,26,1,6,28,0.7145038167938931
9578,True,8,1,5,23,0.8181818181818182
9579,True,11,1,5,27,0.7351524879614768
9580,False,21,1,6,39,0.7351524879614768
9581,True,18,1,7,29,0.8181818181818182
9582,False,29,1,9,45,0.7145038167938931
9583,True,14,1,3,19,0.7351524879614768
9584,True,16,1,2,9,0.7827956989247311
9585,True,12,1,7,34,0.8181818181818182
9586,False,11,1,6,39,0.8181818181818182
9587,False,28,1,4,17,0.7418655097613883
9589,False,21,1,15,94,0.7145038167938931
9590,True,38,1,3,15,0.8938906752411576
9591,True,13,1,1,8,0.7456310679611651
9592,True,17,1,3,18,0.7827956989247311
9593,True,11,1,3,17,0.8181818181818182
9594,True,28,1,3,21,0.8938906752411576
9595,False,18,1,2,9,0.7827956989247311
9596,False,14,1,9,53,0.6890595009596929
9597,False,20,1,2,14,0.7145038167938931
9598,False,19,1,6,24,0.8181818181818182
9600,False,25,1,3,17,0.7351524879614768
9601,False,22,1,7,38,0.7145038167938931
9602,True,18,1,3,19,0.7827956989247311
9603,False,12,1,3,14,0.7351524879614768
9604,True,26,1,3,17,0.618798955613577
9605,True,17,1,5,22,0.8938906752411576
9608,True,49,1,3,17,0.7827956989247311
9609,False,15,1,10,42,0.618798955613577
9611,True,10,1,5,35,0.7456310679611651
9612,False,18,1,2,13,0.7351524879614768
9613,True,12,1,7,29,0.7351524879614768
9614,True,22,1,3,13,0.7827956989247311
9615,True,18,1,3,17,0.6890595009596929
9617,False,11,1,4,20,0.7351524879614768
9618,True,23,1,9,48,0.7145038167938931
9619,False,26,1,3,14,0.8938906752411576
9620,True,24,1,3,16,0.7827956989247311
9621,True,15,1,5,25,0.8181818181818182
9622,False,22,1,9,58,0.6890595009596929
9624,False,22,1,4,27,0.7145038167938931
9625,False,26,1,2,8,0.7351524879614768
9626,False,24,1,2,14,0.7456310679611651
9628,False,10,1,4,25,0.8938906752411576
9629,False,20,1,2,9,0.6890595009596929
9632,False,15,1,1,6,0.7351524879614768
9633,False,12,1,10,66,0.8181818181818182
9634,False,27,1,7,44,0.7351524879614768
9635,True,23,1,3,12,0.618798955613577
9636,False,34,1,3,13,0.7351524879614768
9637,True,18,1,7,41,0.8181818181818182
9640,True,29,1,12,65,0.618798955613577
9644,False,18,1,5,28,0.7418655097613883
9645,True,22,1,4,14,0.618798955613577
9647,True,24,1,5,23,0.7145038167938931
9648,True,27,1,5,27,0.7145038167938931
9649,False,17,1,9,37,0.8938906752411576
9651,False,35,1,3,12,0.7827956989247311
9653,False,15,1,5,32,0.6890595009596929
9654,False,10,1,1,12,0.8938906752411576
9655,False,11,1,5,33,0.8181818181818182
9656,True,10,1,4,24,0.7456310679611651
9657,True,23,1,5,27,0.7456310679611651
9659,True,26,1,4,31,0.7145038167938931
9660,True,18,1,2,8,0.7827956989247311
9661,False,10,1,2,18,0.6890595009596929
9662,False,28,1,6,31,0.618798955613577
9664,False,25,1,3,23,0.7827956989247311
9665,False,14,1,9,53,0.8181818181818182
9666,True,17,1,3,12,0.7351524879614768
9667,False,14,1,3,19,0.7418655097613883
9668,True,21,1,3,14,0.7351524879614768
9669,True,23,1,4,31,0.7456310679611651
9670,True,17,1,7,36,0.7456310679611651
9671,False,11,1,7,46,0.7351524879614768
9672,True,23,1,3,19,0.7351524879614768
9673,True,13,1,4,18,0.7145038167938931
9675,True,10,1,7,46,0.6890595009596929
9676,True,9,1,5,28,0.8181818181818182
9677,False,28,1,1,8,0.7418655097613883
9678,False,33,1,3,16,0.7827956989247311
9679,True,28,1,3,13,0.7351524879614768
9681,True,21,1,2,13,0.7827956989247311
9682,True,8,1,3,17,0.7145038167938931
9683,True,10,1,5,31,0.8181818181818182
9684,False,28,1,4,20,0.7145038167938931
9685,False,15,1,3,13,0.7351524879614768
9687,True,31,1,8,44,0.8938906752411576
9688,False,17,1,4,27,0.7145038167938931
9689,False,40,1,4,33,0.7145038167938931
9690,True,12,1,4,29,0.7145038167938931
9691,True,9,1,5,35,0.6890595009596929
9692,False,31,1,6,31,0.7418655097613883
9693,True,11,1,1,6,0.7456310679611651
9694,True,23,1,6,30,0.618798955613577
9695,True,9,1,1,6,0.7145038167938931
9696,False,25,1,7,45,0.8938906752411576
9697,False,14,1,2,10,0.7351524879614768
9698,False,32,1,15,81,0.7145038167938931
9699,True,9,1,6,27,0.7145038167938931
9702,True,36,1,2,14,0.7827956989247311
9703,True,17,1,2,14,0.7145038167938931
9704,False,23,1,8,50,0.8938906752411576
9705,False,22,1,4,22,0.6890595009596929
9707,False,19,1,2,11,0.7351524879614768
9708,False,28,1,4,28,0.7145038167938931
9709,True,10,1,3,15,0.7827956989247311
9710,False,14,1,9,44,0.7456310679611651
9711,True,19,1,5,28,0.7456310679611651
9712,True,14,1,3,23,0.7418655097613883
9713,False,10,1,2,10,0.7351524879614768
9715,False,23,1,8,53,0.7351524879614768
9716,False,23,1,10,49,0.7418655097613883
9717,True,10,1,2,12,0.7827956989247311
9719,False,17,1,10,54,0.7145038167938931
9720,True,13,1,4,31,0.7145038167938931
9721,False,17,1,8,48,0.8938906752411576
9722,True,14,1,4,26,0.7145038167938931
9723,False,29,1,4,28,0.7351524879614768
9724,True,14,1,6,32,0.7456310679611651
9725,True,41,1,4,29,0.7145038167938931
9727,True,17,1,6,34,0.7145038167938931
9728,False,19,1,3,12,0.6890595009596929
9729,False,21,1,5,34,0.8938906752411576
9730,True,8,1,5,32,0.6890595009596929
9731,True,26,1,6,39,0.7145038167938931
9732,False,17,1,2,20,0.7145038167938931
9733,True,20,1,7,35,0.7456310679611651
9734,False,14,1,5,33,0.6890595009596929
9735,True,18,1,5,25,0.6890595009596929
9736,True,36,1,5,31,0.7351524879614768
9737,False,38,1,8,40,0.7351524879614768
9739,False,19,1,8,38,0.7145038167938931
9740,False,53,1,8,48,0.7145038167938931
9742,False,20,1,1,9,0.6890595009596929
9743,True,18,1,2,16,0.7351524879614768
9744,False,27,1,8,47,0.6890595009596929
9745,False,29,1,3,12,0.7827956989247311
9746,True,23,1,3,13,0.7827956989247311
9748,True,41,1,3,18,0.7827956989247311
9749,False,12,1,4,33,0.6890595009596929
9751,True,16,1,5,23,0.7827956989247311
9752,True,9,1,6,28,0.7456310679611651
9753,True,34,1,3,18,0.7827956989247311
9754,False,15,1,7,30,0.618798955613577
9755,False,14,1,10,57,0.7456310679611651
9756,False,30,1,2,12,0.6890595009596929
9757,True,13,1,3,14,0.6890595009596929
9758,True,28,1,5,31,0.7145038167938931
9759,False,8,1,5,37,0.7351524879614768
9760,True,15,1,4,17,0.618798955613577
9763,False,17,1,6,33,0.7351524879614768
9764,True,15,1,5,29,0.6890595009596929
9765,True,20,1,3,17,0.7827956989247311
9766,False,9,1,6,41,0.8181818181818182
9767,True,24,1,6,27,0.7456310679611651
9768,True,13,1,10,70,0.8938906752411576
9769,False,21,1,6,34,0.7145038167938931
9770,True,21,1,5,31,0.7456310679611651
9771,True,19,1,3,17,0.7351524879614768
9772,False,10,1,6,30,0.8181818181818182
9773,False,15,1,2,9,0.7351524879614768
9774,False,9,1,5,22,0.8181818181818182
9775,True,25,1,4,20,0.8181818181818182
9777,True,14,1,3,19,0.6890595009596929
9778,True,26,1,4,22,0.7418655097613883
9780,False,19,1,5,29,0.7145038167938931
9781,True,10,1,7,54,0.8181818181818182
9783,False,21,1,5,36,0.7456310679611651
9784,False,9,1,6,48,0.7418655097613883
9785,False,31,1,9,63,0.7418655097613883
9786,True,11,1,5,22,0.618798955613577
9787,True,15,1,8,36,0.8181818181818182
9788,False,26,1,9,51,0.6890595009596929
9790,True,56,1,2,9,0.7827956989247311
9791,True,19,1,1,5,0.7145038167938931
9792,True,13,1,7,35,0.8181818181818182
9794,False,49,1,4,19,0.7351524879614768
9797,False,38,1,6,36,0.7145038167938931
9798,True,8,1,5,21,0.8181818181818182
9800,False,9,1,3,24,0.6890595009596929
9801,True,23,1,4,23,0.7456310679611651
9802,True,10,1,5,31,0.8181818181818182
9804,False,15,1,2,8,0.7827956989247311
9805,True,18,1,7,36,0.8181818181818182
9806,True,22,1,4,16,0.618798955613577
9807,True,13,1,3,21,0.7456310679611651
9809,True,11,1,6,30,0.8181818181818182
9810,True,24,1,4,19,0.618798955613577
9812,True,18,1,4,26,0.7145038167938931
9813,True,13,1,4,36,0.8938906752411576
9814,True,19,1,2,10,0.7827956989247311
9816,False,16,1,7,30,0.8938906752411576
9817,True,24,1,4,27,0.6890595009596929
9818,True,30,1,3,16,0.7827956989247311
9819,False,25,1,10,57,0.7145038167938931
9821,True,18,1,3,19,0.7418655097613883
9822,True,11,1,8,46,0.7418655097613883
9823,False,27,1,1,13,0.7456310679611651
9824,True,7,1,4,22,0.8938906752411576
9825,False,21,1,3,17,0.7827956989247311
9826,True,34,1,3,17,0.7827956989247311
9827,True,31,1,3,18,0.7827956989247311
9828,True,26,1,16,82,0.7418655097613883
9829,True,23,1,10,53,0.7145038167938931
9830,True,17,1,9,38,0.7456310679611651
9831,False,26,1,6,38,0.7145038167938931
9832,True,13,1,8,32,0.7456310679611651
9834,False,28,1,3,14,0.7351524879614768
9835,True,12,1,4,15,0.618798955613577
9836,False,16,1,13,77,0.7418655097613883
9837,True,17,1,6,26,0.8938906752411576
9838,True,21,1,2,10,0.7827956989247311
9840,False,13,1,8,43,0.6890595009596929
9841,True,30,1,3,24,0.7827956989247311
9844,True,24,1,8,42,0.7456310679611651
9845,False,28,1,3,21,0.7351524879614768
9846,False,17,1,7,45,0.7418655097613883
9848,True,43,1,5,32,0.7145038167938931
9850,True,31,1,5,27,0.7418655097613883
9851,True,16,1,3,15,0.7827956989247311
9852,True,13,1,3,17,0.7456310679611651
9854,False,13,1,3,15,0.7827956989247311
9855,False,18,1,6,36,0.8181818181818182
9856,True,14,1,3,11,0.618798955613577
9857,True,16,1,4,28,0.7351524879614768
9858,True,25,1,1,9,0.7418655097613883
9859,True,21,1,7,36,0.618798955613577
9860,False,28,1,3,14,0.7456310679611651
9861,False,11,1,6,34,0.7145038167938931
9862,True,16,1,12,64,0.7456310679611651
9863,False,21,1,10,54,0.7418655097613883
9864,False,17,1,6,34,0.7418655097613883
9865,False,11,1,5,30,0.8181818181818182
9866,True,18,1,3,18,0.7827956989247311
9868,True,18,1,3,15,0.7145038167938931
9870,False,44,1,9,52,0.7418655097613883
9871,False,11,1,7,31,0.8181818181818182
9873,True,17,1,3,17,0.8181818181818182
9874,True,7,1,4,19,0.8181818181818182
9875,False,31,1,6,30,0.7827956989247311
9876,False,30,1,13,76,0.7145038167938931
9878,True,21,1,2,10,0.7827956989247311
9880,True,24,1,5,22,0.618798955613577
9881,True,25,1,2,8,0.7827956989247311
9882,True,8,1,6,40,0.7456310679611651
9883,True,17,1,3,12,0.8181818181818182
9884,False,15,1,8,47,0.8938906752411576
9885,True,17,1,6,29,0.6890595009596929
9887,True,23,1,3,17,0.7827956989247311
9888,True,17,1,3,15,0.7827956989247311
9889,True,5,1,2,17,0.8938906752411576
9890,True,34,1,3,21,0.7827956989247311
9891,False,23,1,4,16,0.7827956989247311
9893,True,31,1,5,31,0.7351524879614768
9894,False,11,1,5,31,0.8181818181818182
9895,False,13,1,3,21,0.7418655097613883
9896,False,19,1,4,24,0.618798955613577
9898,False,15,1,6,34,0.8181818181818182
9899,False,14,1,4,25,0.7145038167938931
9900,False,11,1,5,24,0.8181818181818182
9901,False,13,1,5,29,0.7145038167938931
9902,False,26,1,9,49,0.7145038167938931
9904,True,11,1,4,26,0.7456310679611651
9906,False,26,1,10,46,0.7351524879614768
9907,True,29,1,4,25,0.7418655097613883
9909,True,13,1,7,40,0.7418655097613883
9910,False,13,1,5,32,0.7827956989247311
9911,False,35,1,7,46,0.6890595009596929
9912,False,10,1,2,14,0.8938906752411576
9913,True,34,1,5,22,0.618798955613577
9914,False,48,1,3,12,0.618798955613577
9917,True,12,1,4,25,0.7418655097613883
9918,True,15,1,4,28,0.7827956989247311
9919,False,16,1,8,35,0.7145038167938931
9920,False,17,1,5,36,0.7418655097613883
9921,True,21,1,3,14,0.7351524879614768
9922,False,26,1,1,10,0.7456310679611651
9923,False,24,1,2,9,0.7827956989247311
9925,False,14,1,3,12,0.7351524879614768
9926,False,16,1,3,19,0.7418655097613883
9927,False,20,1,12,64,0.7351524879614768
9928,False,37,1,9,46,0.7351524879614768
9929,True,14,1,7,43,0.618798955613577
9931,True,16,1,6,33,0.8181818181818182
9932,True,21,1,4,22,0.618798955613577
9933,True,33,1,4,17,0.7418655097613883
9934,False,27,1,3,13,0.7351524879614768
9935,False,43,1,10,52,0.7418655097613883
9936,True,30,1,3,13,0.8181818181818182
9937,True,25,1,2,9,0.7827956989247311
9938,True,9,1,2,9,0.7827956989247311
9939,False,21,1,7,36,0.8181818181818182
9940,True,18,1,3,15,0.618798955613577
9941,True,17,1,3,17,0.8181818181818182
9942,True,9,1,2,14,0.618798955613577
9944,False,25,1,5,21,0.6890595009596929
9945,True,18,1,5,36,0.7351524879614768
9946,True,10,1,3,18,0.6890595009596929
9947,False,19,1,5,25,0.7418655097613883
9948,True,9,1,5,23,0.8181818181818182
9949,True,18,1,5,25,0.7456310679611651
9951,False,14,1,3,23,0.6890595009596929
9952,False,10,1,7,41,0.8181818181818182
9953,False,7,1,3,22,0.8181818181818182
9954,False,9,1,5,25,0.7456310679611651
9955,True,12,1,3,21,0.618798955613577
9956,False,18,1,1,11,0.7145038167938931
9957,False,24,1,9,49,0.7351524879614768
9958,False,19,1,6,31,0.7456310679611651
9959,False,13,1,10,57,0.8938906752411576
9960,True,24,1,3,18,0.7827956989247311
9961,False,21,1,13,68,0.7418655097613883
9962,True,42,1,9,66,0.7456310679611651
9963,False,15,1,5,40,0.8181818181818182
9964,True,14,1,6,28,0.8181818181818182
9965,False,28,1,10,51,0.7145038167938931
9967,True,34,1,3,17,0.7145038167938931
9968,True,13,1,10,61,0.6890595009596929
9969,False,10,1,4,26,0.8181818181818182
9970,True,18,1,6,31,0.8938906752411576
9971,False,18,1,1,6,0.7351524879614768
9972,True,10,1,3,12,0.7351524879614768
9973,True,21,1,2,8,0.6890595009596929
9974,True,19,1,7,47,0.7145038167938931
9975,True,16,1,2,11,0.7145038167938931
9977,True,19,1,4,29,0.7418655097613883
9979,False,19,1,6,50,0.7145038167938931
9980,False,30,1,3,12,0.7351524879614768
9981,True,21,1,3,17,0.7827956989247311
9982,True,18,1,6,30,0.8181818181818182
9983,False,20,1,5,27,0.618798955613577
9984,True,25,1,3,23,0.7827956989247311
9985,True,23,1,5,29,0.7145038167938931
9987,False,13,1,4,24,0.7418655097613883
9988,False,15,1,8,42,0.618798955613577
9991,False,24,1,7,37,0.6890595009596929
9992,False,20,1,3,12,0.7351524879614768
9993,False,22,1,10,57,0.618798955613577
9994,False,15,1,7,43,0.7351524879614768
9996,False,22,1,5,22,0.6890595009596929
9997,False,14,1,4,18,0.7351524879614768
9998,True,15,1,4,30,0.7456310679611651
9999,False,11,1,4,17,0.8181818181818182
10000,True,18,1,4,26,0.8938906752411576
10001,False,12,1,6,34,0.8938906752411576
10002,False,29,1,9,46,0.6890595009596929
10003,False,17,1,5,24,0.7145038167938931
10004,True,9,1,3,14,0.8181818181818182
10005,True,13,1,6,34,0.8938906752411576
10006,True,35,1,4,25,0.7827956989247311
10007,True,23,1,4,18,0.7456310679611651
10008,False,8,1,3,16,0.8181818181818182
10009,True,11,1,5,37,0.7145038167938931
10010,True,13,1,5,23,0.7456310679611651
10012,True,32,1,10,48,0.7145038167938931
10013,False,18,1,4,32,0.7827956989247311
10014,True,11,1,4,27,0.8181818181818182
10016,True,22,1,6,31,0.618798955613577
10017,True,10,1,3,20,0.8181818181818182
10018,True,17,1,6,41,0.7456310679611651
10020,True,11,1,3,18,0.8181818181818182
10023,False,19,1,3,23,0.6890595009596929
10024,False,20,1,6,40,0.6890595009596929
10026,False,23,1,7,50,0.8938906752411576
10027,False,17,1,9,45,0.8181818181818182
10028,True,7,1,4,28,0.6890595009596929
10029,True,14,1,3,15,0.7827956989247311
10031,True,17,1,3,22,0.7827956989247311
10032,False,24,1,3,17,0.7827956989247311
10034,True,8,1,4,15,0.618798955613577
10035,False,27,1,2,12,0.7351524879614768
10037,True,14,1,4,21,0.8181818181818182
10038,True,12,1,2,14,0.7145038167938931
10039,True,8,1,3,18,0.8181818181818182
10040,True,17,1,5,27,0.7145038167938931
10041,True,10,1,4,29,0.7145038167938931
10042,False,11,1,8,46,0.6890595009596929
10043,False,10,1,7,55,0.8181818181818182
